time_s,dt_s,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,distance_m,speed_m_s,true_anomaly_rad,specific_energy_J_kg,area_rate_m2_s,energy_drift_pct,angular_momentum_drift_pct,semi_major_axis_m_live,eccentricity_live,inclination_deg_live,raan_deg_live,arg_periapsis_deg_live,period_days_live
40800.0,600.0,-27717396707.646317,144464738410.20206,118913.718922931,-29740.861093498494,-5724.610698841662,-0.010229352313209556,147099676046.37973,30286.80354911036,-0.03641541649044035,-443578722.48686755,2227589096469709.0,-2.0745044191516046e-05,-1.0035591053105157e-05,149597856121.62448,0.016710018424308113,5.0067837389258155e-05,348.55754280319655,114.38987127588905,365.2507739572421
41400.0,600.0,-27735241016.232555,144461302559.56732,118907.57926652141,-29740.16730401949,-5728.224707663127,-0.010236168857538447,147099665190.94745,30286.80570309416,-0.03629193274534449,-443578723.8305011,2227589093205660.8,-2.1047951825076235e-05,-1.0182119330138222e-05,149597855668.48126,0.016710015477503497,5.0067837389258155e-05,348.5549031398437,114.39251420770775,365.2507722976838
42000.0,600.0,-27753084908.41114,144457864540.55286,118901.43552030197,-29739.47306798135,-5731.838631302913,-0.010242985012665906,147099654372.37204,30286.807849623438,-0.0361684490140967,-443578725.173855,2227589089942295.2,-2.1350796424628595e-05,-1.0328616957446318e-05,149597855215.4323,0.016710012531209677,5.006055744194389e-05,348.55226446405203,114.39515615119225,365.2507706384707
42600.0,600.0,-27770928383.914135,144454424353.20978,118895.28768450621,-29738.778385394813,-5735.452469704017,-0.0102498007785421,147099643590.6536,30286.80998869815,-0.0360449652967545,-443578726.5169296,2227589086679612.5,-2.165357805735924e-05,-1.0475083935029446e-05,149597854762.4776,0.016710009585426143,5.0067837389258155e-05,348.54962677576043,114.39779710640437,365.25076897960275
43200.0,600.0,-27788771442.473618,144450981997.58923,118889.13575936771,-29738.08325627063,-5739.066222809437,-0.010256616155117207,147099632845.79224,30286.812120318275,-0.03592148159335737,-443578727.85972506,2227589083417611.2,-2.1956296750142615e-05,-1.0621520319002079e-05,149597854309.617,0.016710006640153038,5.0067837389258155e-05,348.54699007490746,114.40043707340499,365.2507673210795
43800.0,600.0,-27806614083.821663,144447537473.74243,118882.97974512007,-29737.387680619566,-5742.6798905621745,-0.010263431142341413,147099622137.7882,30286.81424448377,-0.03579799790397332,-443578729.202241,2227589080156293.5,-2.2258952435792604e-05,-1.0767926019581062e-05,149597853856.8507,0.016710003695390534,5.0067837389258155e-05,348.5443543614317,114.40307605225645,365.25076566290164
44400.0,600.0,-27824456307.69036,144444090781.72058,118876.8196419969,-29736.691658452386,-5746.2934729052295,-0.010270245740164916,147099611466.64163,30286.81636119461,-0.0356745142286372,-443578730.54447716,2227589076895658.5,-2.2561545047123103e-05,-1.0914301070435075e-05,149597853404.17874,0.01671000075113942,5.0067837389258155e-05,348.54171963527176,114.40571404301947,365.25076400506913
45000.0,600.0,-27842298113.811806,144440641921.57495,118870.65545023186,-29735.995189779864,-5749.906969781606,-0.010277059948537923,147099600832.3526,30286.818470450762,-0.03555103056740904,-443578731.8864342,2227589073635705.5,-2.286407473194355e-05,-1.1060645505232803e-05,149597852951.60095,0.016709997807398642,5.0067837389258155e-05,348.5390858963661,114.40835104575648,365.25076234758166
45600.0,600.0,-27860139501.9181,144437190893.35687,118864.48717005865,-29735.298274612782,-5753.520381134308,-0.010283873767410651,147099590234.92142,30286.82057225218,-0.03542754692034576,-443578733.2281116,2227589070376436.0,-2.3166541382756176e-05,-1.1206959256636882e-05,149597852499.11743,0.016709994864168614,5.0067837389258155e-05,348.53645314465297,114.41098706052938,365.25076069043934
46200.0,600.0,-27877980471.74134,144433737697.11765,118858.31480171098,-29734.60091296193,-5757.133706906342,-0.010290687196733327,147099579674.34818,30286.822666598848,-0.03530406328750008,-443578734.5695091,2227589067117850.0,-2.3468944918937637e-05,-1.135324232464731e-05,149597852046.72833,0.01670999192145013,5.007511627820979e-05,348.53382138007066,114.41362208740017,365.2507590336429
46800.0,600.0,-27895821023.01365,144430282332.9086,118852.13834542257,-29733.903104838108,-5760.746947040714,-0.010297500236456187,147099569150.63297,30286.824753490724,-0.03518057966890517,-443578735.9106275,2227589063859945.5,-2.3771285542046276e-05,-1.149949479904724e-05,149597851594.43338,0.0167099889792421,5.007511627820979e-05,348.53119060255744,114.41625612642996,365.25075737719123
47400.0,600.0,-27913661155.467144,144426824800.7812,118845.95780142723,-29733.204850252117,-5764.3601014804335,-0.010304312886529481,147099558663.776,30286.826832927778,-0.035057096064631914,-443578737.2514661,2227589060602724.8,-2.4073563090835422e-05,-1.1645716578830627e-05,149597851142.23276,0.016709986037545338,5.007511627820979e-05,348.5285608120513,114.41888917768176,365.2507557210851
48000.0,600.0,-27931500868.833954,144423365100.78683,118839.77316995873,-29732.506149214776,-5767.9731701685105,-0.010311125146903464,147099548213.7774,30286.828904909973,-0.03493361247472329,-443578738.59202546,2227589057346187.2,-2.437577768624007e-05,-1.1791907686443255e-05,149597850690.12634,0.016709983096359154,5.007511627820979e-05,348.5259320084904,114.42152124121742,365.25075406532386
48600.0,600.0,-27949340162.846207,144419903232.977,118833.58445125094,-29731.807001736903,-5771.586153047956,-0.010317937017528403,147099537800.63736,30286.83096943729,-0.034810128899228715,-443578739.93230486,2227589054090332.0,-2.4677929167013564e-05,-1.1938068166776706e-05,149597850238.11432,0.016709980155684853,5.007511627820979e-05,348.52330419181254,114.42415231709887,365.2507524099084
49200.0,600.0,-27967179037.236042,144416439197.40317,118827.39164553769,-29731.107407829328,-5775.199050061784,-0.010324748498354576,147099527424.35605,30286.833026509685,-0.03468664533820883,-443578741.2723046,2227589050835160.5,-2.4980017600342012e-05,-1.208419795249361e-05,149597849786.19662,0.016709977215521626,5.007511627820979e-05,348.52067736195556,114.42678240538898,365.25075075483835
49800.0,600.0,-27985017491.735603,144412972994.1169,118821.1947530529,-29730.40736750289,-5778.811861153008,-0.01033155958933227,147099517084.9336,30286.835076127132,-0.03456316179171468,-443578742.6120244,2227589047580673.0,-2.5282042932476523e-05,-1.2230297032371072e-05,149597849334.37335,0.01670997427587011,5.008239410926024e-05,348.51805151885736,114.42941150615015,365.25074910011415
50400.0,600.0,-28002855526.077045,144409504623.16977,118814.99377403049,-29729.706880768426,-5782.424586264645,-0.010338370290411781,147099506782.37012,30286.837118289593,-0.0344396782597906,-443578743.95146495,2227589044326868.5,-2.5584005297789315e-05,-1.2376365451300674e-05,149597848882.64426,0.016709971336729468,5.008239410926024e-05,348.5154266624556,114.43203961944454,365.2507474457348
51000.0,600.0,-28020693139.992523,144406034084.61337,118808.78870870441,-29729.005947636793,-5786.037225339711,-0.010345180601543418,147099496516.66583,30286.83915299704,-0.03431619474249501,-443578745.29062545,2227589041073746.5,-2.5885904535033735e-05,-1.2522403231728201e-05,149597848431.0096,0.016709968398100596,5.008239410926024e-05,348.5128027926878,114.43466674533498,365.2507457917015
51600.0,600.0,-28038530333.214207,144402561378.49936,118802.57955730865,-29728.304568118852,-5789.649778321225,-0.010351990522677497,147099486287.82086,30286.84118024945,-0.03419271123987432,-443578746.629506,2227589037821309.0,-2.618774065764699e-05,-1.26684102838705e-05,149597847979.4694,0.01670996545998372,5.008239410926024e-05,348.51017990949157,114.43729288388387,365.25074413801394
52200.0,600.0,-28056367105.474266,144399086504.87936,118796.3663200772,-29727.60274222547,-5793.2622451522075,-0.010358800053764345,147099476095.83536,30286.84320004678,-0.03406922775198139,-443578747.9681068,2227589034569554.8,-2.6489513719377984e-05,-1.281438666384204e-05,149597847528.0235,0.016709962522378396,5.008239410926024e-05,348.50755801280434,114.43991803515407,365.2507424846718
52800.0,600.0,-28074203456.50488,144395609463.80518,118790.14899724412,-29726.90046996752,-5796.87462577568,-0.010365609194754299,147099465940.70953,30286.845212389006,-0.033945744278878504,-443578749.3064273,2227589031318485.5,-2.6791223585854483e-05,-1.2960332293082562e-05,149597847076.67215,0.016709959585285386,5.008239410926024e-05,348.5049371025634,114.44254219920882,365.2507408316759
53400.0,600.0,-28092039386.038227,144392130255.32846,118783.9275890435,-29726.197751355885,-5800.4869201346655,-0.010372417945597706,147099455822.4434,30286.84721727609,-0.03382226082060173,-443578750.6444685,2227589028068098.8,-2.709287048550927e-05,-1.3106247283821012e-05,149597846625.415,0.01670995664870343,5.008239410926024e-05,348.5023171787061,114.44516537611047,365.25073917902506
54000.0,600.0,-28109874893.806507,144388648879.50104,118777.7020957094,-29725.49458640146,-5804.099128172189,-0.010379226306244925,147099445741.03726,30286.849214708007,-0.033698777377212975,-443578751.982229,2227589024818396.5,-2.739445410928623e-05,-1.325213154627423e-05,149597846174.25253,0.016709953712634458,5.008239410926024e-05,348.4996982411696,114.44778756592225,365.2507375267209
54600.0,600.0,-28127709979.541912,144385165336.3747,118771.472517476,-29724.790975115135,-5807.711249831275,-0.010386034276646321,147099435696.4912,30286.85120468472,-0.03357529394876421,-443578753.3197097,2227589021569378.8,-2.769597465874371e-05,-1.3397985080442221e-05,149597845723.1844,0.01670995077707709,5.008967088287064e-05,348.497080289891,114.45040876870743,365.25073587476226
55200.0,600.0,-28145544642.976646,144381679626.00125,118765.23885457743,-29724.086917507822,-5811.323285054953,-0.010392841856752271,147099425688.8053,30286.85318720621,-0.033451810535297555,-443578754.65691084,2227589018321044.2,-2.7997432174193357e-05,-1.3543807942439455e-05,149597845272.21057,0.016709947842031517,5.008239410926024e-05,348.4944633248074,114.45302898452874,365.2507342231491
55800.0,600.0,-28163378883.842922,144378191748.43262,118759.0011072479,-29723.382413590436,-5814.93523378625,-0.010399649046513164,147099415717.97977,30286.855162272434,-0.03332832713687354,-443578755.99383163,2227589015073394.2,-2.8298826494388515e-05,-1.3689600076151457e-05,149597844821.3313,0.016709944907498466,5.008967088287064e-05,348.4918473458557,114.45564821344972,365.2507325718821
56400.0,600.0,-28181212701.872955,144374701703.7207,118752.7592757216,-29722.677463373893,-5818.547095968197,-0.010406455845879395,147099405784.01477,30286.857129883367,-0.03320484375353821,-443578757.3304724,2227589011826428.0,-2.8600157686515298e-05,-1.3835361515246914e-05,149597844370.54645,0.016709941973477603,5.008967088287064e-05,348.48923235297275,114.45826645553342,365.25073092096096
57000.0,600.0,-28199046096.79897,144371209491.91748,118746.51336023283,-29721.972066869126,-5822.158871543826,-0.010413262254801372,147099395886.91046,30286.859090038975,-0.03308136038535078,-443578758.66683304,2227589008580146.5,-2.8901425723699257e-05,-1.3981092214834248e-05,149597843919.8561,0.016709939039968983,5.008967088287064e-05,348.4866183460954,114.4608837108437,365.25072927038593
57600.0,600.0,-28216879068.353195,144367715113.07486,118740.26336101584,-29721.26622408707,-5825.770560456169,-0.010420068273229513,147099386026.66693,30286.861042739234,-0.03295787703235424,-443578760.0029136,2227589005334548.5,-2.9202630619377616e-05,-1.4126792231027931e-05,149597843469.2602,0.016709936106972908,5.008967088287064e-05,348.48400532516024,114.46349997944353,365.25072762015674
58200.0,600.0,-28234711616.26787,144364218567.2449,118734.00927830495,-29720.559935038673,-5829.382162648262,-0.010426873901114244,147099376203.28433,30286.86298798411,-0.03283439369460784,-443578761.3387142,2227589002089635.2,-2.9503772400424818e-05,-1.4272461507713488e-05,149597843018.75873,0.016709933174489038,5.008967088287064e-05,348.48139329010394,114.466115261397,365.25072597027344
58800.0,600.0,-28252543740.275238,144360719854.47968,118727.7511123345,-29719.853199734884,-5832.993678063141,-0.010433679138406003,147099366416.76288,30286.86492577357,-0.03271091037216144,-443578762.67423433,2227588998845407.0,-2.9804850959343085e-05,-1.4418100033668025e-05,149597842568.35184,0.016709930242517945,5.009694659950178e-05,348.4787822408631,114.46872955676749,365.25072432073654
59400.0,600.0,-28270375440.10755,144357218974.83124,118721.48886333886,-29719.146018186664,-5836.605106643842,-0.010440483985055237,147099356667.1027,30286.866856107594,-0.032587427065062735,-443578764.009474,2227588995601863.2,-3.0105866282695196e-05,-1.4563707831337335e-05,149597842118.03952,0.01670992731105992,5.009694659950178e-05,348.47617217737405,114.47134286561854,365.25072267154593
60000.0,600.0,-28288206715.497063,144353715928.35168,118715.22253155244,-29718.438390404983,-5840.216448333406,-0.010447288441012403,147099346954.30383,30286.868778986147,-0.0324639437733637,-443578765.3444337,2227588992359003.8,-3.040681850485338e-05,-1.4709284911944312e-05,149597841667.82162,0.016709924380114337,5.009694659950178e-05,348.47356309957325,114.47395518801409,365.2507210227012
60600.0,600.0,-28306037566.176037,144350210715.09323,118708.95211720966,-29717.73031640081,-5843.827703074873,-0.010454092506227967,147099337278.36658,30286.870694409197,-0.0323404604971291,-443578766.6791127,2227588989116829.5,-3.070770742425929e-05,-1.4854831230597371e-05,149597841217.69846,0.016709921449682162,5.009694659950178e-05,348.47095500739704,114.47656652401862,365.25071937420336
61200.0,600.0,-28323867991.876747,144346703335.108,118702.67762054497,-29717.021796185138,-5847.438870811284,-0.010460896180652407,147099327639.29095,30286.872602376716,-0.03221697723638618,-443578768.0135118,2227588985875339.5,-3.10085332559085e-05,-1.5000346832188099e-05,149597840767.66965,0.016709918519762203,5.009694659950178e-05,348.46834790078157,114.47917687369491,365.25071772605116
61800.0,600.0,-28341697992.33146,144343193788.44824,118696.39904179289,-29716.312829768947,-5851.049951485683,-0.010467699464236209,147099318037.07715,30286.874502888673,-0.03209349399121164,-443578769.3476304,2227588982634534.8,-3.130929585199155e-05,-1.5145831671824912e-05,149597840317.7354,0.016709915590355437,5.009694659950178e-05,348.4657417796629,114.48178623710832,365.2507160782452
62400.0,600.0,-28359527567.272465,144339682075.16623,118690.11638118791,-29715.603417163242,-5854.660945041114,-0.010474502356929871,147099308471.72537,30286.87639594504,-0.03197001076164636,-443578770.68146825,2227588979394415.0,-3.160999515875956e-05,-1.5291285760730704e-05,149597839867.8959,0.01670991266146212,5.009694659950178e-05,348.4631366439772,114.48439461432231,365.2507144307863
63000.0,600.0,-28377356716.432053,144336168195.3142,118683.82963896458,-29714.89355837903,-5858.271851420624,-0.0104813048586839,147099298943.23566,30286.878281545793,-0.03184652754773634,-443578772.0150259,2227588976154980.0,-3.191063129714752e-05,-1.5436709110128376e-05,149597839418.15088,0.01670990973308174,5.009694659950178e-05,348.4605324936603,114.48700200540094,365.2507127836733
63600.0,600.0,-28395185439.54252,144332652148.94455,118677.53881535749,-29714.18325342732,-5861.882670567262,-0.010488106969448815,147099289451.6082,30286.880159690892,-0.03172304434954508,-443578773.34830326,2227588972916230.8,-3.221120424028099e-05,-1.5582101675126344e-05,149597838968.5004,0.01670990680521431,5.010422125961411e-05,348.45792932864816,114.48960841040915,365.25071113690666
64200.0,600.0,-28413013736.336166,144329133936.10956,118671.24391060125,-29713.47250231914,-5865.493402424075,-0.010494908689175141,147099279996.8431,30286.88203038032,-0.031599561167116,-443578774.6812999,2227588969678166.5,-3.251171390753665e-05,-1.5727463489393292e-05,149597838518.94458,0.01670990387786049,5.009694659950178e-05,348.4553271488767,114.49221382941077,365.2507094904866
64800.0,600.0,-28430841606.545303,144325613556.86166,118664.94492493049,-29712.761305065513,-5869.104046934115,-0.010501710017813415,147099270578.9406,30286.883893614035,-0.03147607800050532,-443578776.01401585,2227588966440787.8,-3.2812160285477264e-05,-1.5872794530483435e-05,149597838069.48343,0.01670990095102014,5.010422125961411e-05,348.4527259542814,114.49481826247056,365.2507078444134
65400.0,600.0,-28448669049.902245,144322091011.25327,118658.64185857988,-29712.04966167748,-5872.714604040434,-0.010508510955314184,147099261197.9007,30286.885749392022,-0.03135259484976079,-443578777.3464516,2227588963204094.0,-3.311254349503784e-05,-1.601809482084256e-05,149597837620.1168,0.016709898024692995,5.009694659950178e-05,348.45012574479813,114.49742170965293,365.25070619868626
66000.0,600.0,-28466496066.139313,144318566299.33682,118652.33471178412,-29711.337572166085,-5876.3250736860855,-0.010515311501628008,147099251853.7236,30286.887597714245,-0.03122911171493689,-443578778.67860675,2227588959968085.5,-3.3412863455595026e-05,-1.6163364349247768e-05,149597837170.8448,0.01670989509887931,5.010422125961411e-05,348.44752652036226,114.5000241710226,365.25070455330564
66600.0,600.0,-28484322654.988842,144315039421.16483,118646.02348477792,-29710.62503654238,-5879.935455814124,-0.010522111656705451,147099242546.40945,30286.889438580674,-0.03110562859608134,-443578780.0104813,2227588956732762.5,-3.371312015371163e-05,-1.630860310447617e-05,149597836721.6674,0.01670989217357919,5.010422125961411e-05,348.4449282809094,114.50262564664409,365.2507029082716
67200.0,600.0,-28502148816.183167,144311510376.78983,118639.70817779606,-29709.91205481743,-5883.545750367607,-0.01052891142049709,147099233275.9584,30286.891271991288,-0.03098214549324991,-443578781.342075,2227588953498125.0,-3.401331353563874e-05,-1.6453811086527765e-05,149597836272.58475,0.016709889248793023,5.010422125961411e-05,348.4423310263748,114.50522613658234,365.2507012635845
67800.0,600.0,-28519974549.454624,144307979166.26437,118633.38879107332,-29709.198627002297,-5887.155957289592,-0.010535710792953514,147099224042.3705,30286.893097946053,-0.030858662406495076,-443578782.67338836,2227588950264173.0,-3.431344372231136e-05,-1.659898829540255e-05,149597835823.59665,0.016709886324520255,5.010422125961411e-05,348.43973475669395,114.50782564090241,365.25069961924373
68400.0,600.0,-28537799854.53557,144304445789.64108,118627.06532484452,-29708.48475310806,-5890.7660765231385,-0.010542509774025318,147099214845.64603,30286.894916444948,-0.030735179335862322,-443578784.0044205,2227588947030907.8,-3.461351051217117e-05,-1.6744134674986055e-05,149597835374.70337,0.01670988340076205,5.011149486366776e-05,348.43713947180197,114.5104241596687,365.2506979752502
